order_id,customer_id,order_date,status
8253,26,2025-12-29,Shipped
8254,615,2025-12-30,Delivered
8255,960,2026-02-10,Shipped
8256,527,2025-11-19,Cancelled
8257,761,2025-06-09,Delivered
8258,509,2025-06-24,Shipped
8259,686,2025-05-10,Shipped
8260,918,2025-09-18,Delivered
8261,942,2025-06-24,Cancelled
8262,938,2025-11-27,Cancelled
8263,384,2025-06-17,Delivered
8264,744,2025-08-20,Shipped
8265,552,2025-06-04,Shipped
8266,250,2025-04-29,Cancelled
8267,483,2026-01-01,Delivered
8268,336,2025-12-18,Delivered
8269,675,2025-04-24,Delivered
8270,652,2025-08-25,Delivered
8271,29,2025-05-11,Shipped
8272,225,2025-05-22,Cancelled
8273,91,2025-06-30,Delivered
8274,230,2025-11-25,Shipped
8275,829,2025-09-05,Delivered
8276,932,2026-02-22,Cancelled
8277,54,2025-12-23,Delivered
8278,40,2025-08-10,Shipped
8279,71,2025-12-17,Shipped
8280,779,2025-12-16,Delivered
8281,174,2025-04-30,Delivered
8282,311,2025-12-04,Shipped
8283,89,2025-08-22,Delivered
8284,289,2026-01-02,Shipped
8285,782,2025-10-29,Delivered
8286,81,2025-07-08,Shipped
8287,724,2025-10-03,Shipped
8288,120,2026-01-22,Cancelled
8289,160,2025-05-06,Shipped
8290,363,2025-10-03,Shipped
8291,473,2025-08-05,Shipped
8292,642,2025-04-22,Cancelled
8293,824,2025-05-13,Cancelled
8294,481,2025-08-09,Delivered
8295,803,2025-12-12,Shipped
8296,226,2025-12-23,Shipped
8297,479,2025-11-26,Delivered
8298,407,2025-11-15,Shipped
8299,404,2025-07-01,Shipped
8300,611,2025-04-07,Shipped
8301,778,2025-09-09,Cancelled
8302,600,2026-03-04,Delivered
8303,491,2025-08-05,Shipped
8304,678,2026-02-13,Shipped
8305,882,2025-07-24,Delivered
8306,785,2025-09-15,Shipped
8307,778,2026-01-15,Delivered
8308,868,2026-02-28,Delivered
8309,911,2025-06-29,Delivered
8310,66,2025-03-16,Delivered
8311,564,2026-02-24,Cancelled
8312,555,2025-11-05,Delivered
8313,851,2025-08-23,Delivered
8314,129,2025-04-28,Shipped
8315,814,2025-10-05,Delivered
8316,171,2025-09-04,Delivered
8317,147,2025-07-27,Shipped
8318,970,2025-07-04,Shipped
8319,126,2026-03-06,Cancelled
8320,143,2025-10-21,Shipped
8321,652,2025-07-18,Delivered
8322,400,2025-03-22,Cancelled
8323,757,2025-08-12,Shipped
8324,263,2026-01-09,Shipped
8325,230,2025-05-02,Delivered
8326,56,2025-04-12,Shipped
8327,104,2025-09-03,Delivered
8328,694,2025-11-23,Delivered
8329,678,2025-04-16,Delivered
8330,740,2025-05-08,Delivered
8331,297,2026-01-29,Cancelled
8332,173,2025-07-09,Delivered
8333,439,2025-03-13,Cancelled
8334,238,2025-09-14,Cancelled
8335,624,2025-08-07,Delivered
8336,710,2025-10-19,Shipped
8337,915,2025-10-11,Shipped
8338,95,2026-01-12,Cancelled
8339,368,2026-01-12,Shipped
8340,690,2025-08-17,Shipped
8341,510,2026-01-29,Shipped
8342,416,2025-11-20,Delivered
8343,158,2025-05-25,Delivered
8344,68,2026-01-27,Cancelled
8345,230,2025-07-26,Shipped
8346,57,2025-07-04,Cancelled
8347,130,2025-09-14,Delivered
8348,610,2025-12-02,Cancelled
8349,995,2025-12-18,Shipped
8350,77,2025-07-03,Delivered
8351,418,2026-02-03,Shipped
8352,637,2025-11-24,Cancelled
8353,806,2025-08-26,Shipped
8354,758,2026-02-03,Cancelled
8355,44,2026-01-14,Delivered
8356,139,2025-05-10,Shipped
8357,643,2025-05-25,Delivered
8358,39,2026-02-16,Shipped
8359,714,2025-05-05,Cancelled
8360,487,2025-12-10,Shipped
8361,213,2025-05-16,Shipped
8362,737,2025-05-29,Delivered
8363,398,2026-02-08,Cancelled
8364,700,2026-03-05,Delivered
8365,285,2025-05-23,Delivered
8366,307,2025-12-02,Delivered
8367,667,2025-09-22,Cancelled
8368,935,2025-03-29,Cancelled
8369,669,2025-10-13,Shipped
8370,582,2025-07-31,Delivered
8371,313,2025-04-06,Delivered
8372,71,2025-03-12,Shipped
8373,442,2025-07-28,Cancelled
8374,5,2026-03-02,Shipped
8375,247,2025-10-12,Cancelled
8376,693,2025-11-26,Shipped
8377,603,2025-10-02,Cancelled
8378,429,2025-05-23,Cancelled
8379,307,2026-01-25,Cancelled
8380,841,2026-02-19,Cancelled
8381,290,2026-02-20,Cancelled
8382,939,2025-07-04,Shipped
8383,668,2025-05-16,Shipped
8384,919,2025-12-23,Delivered
8385,476,2025-08-13,Delivered
8386,200,2026-02-10,Cancelled
8387,965,2025-07-15,Delivered
8388,562,2026-01-18,Delivered
8389,523,2025-05-17,Delivered
8390,755,2025-12-05,Delivered
8391,481,2025-12-07,Cancelled
8392,298,2025-12-07,Delivered
8393,563,2025-03-22,Delivered
8394,711,2025-10-25,Delivered
8395,106,2025-09-26,Shipped
8396,781,2025-03-18,Delivered
8397,684,2025-12-05,Delivered
8398,572,2025-07-05,Cancelled
8399,561,2025-05-25,Cancelled
8400,263,2025-07-10,Delivered
8401,758,2025-09-23,Shipped
8402,825,2025-11-14,Delivered
8403,368,2026-02-23,Shipped
8404,833,2025-12-25,Cancelled
8405,831,2025-10-26,Cancelled
8406,118,2025-06-25,Shipped
8407,111,2025-08-02,Delivered
8408,737,2025-08-15,Shipped
8409,160,2026-02-13,Delivered
8410,120,2025-09-21,Cancelled
8411,636,2025-12-04,Shipped
8412,757,2025-09-10,Shipped
8413,118,2025-04-12,Shipped
8414,291,2026-02-15,Cancelled
8415,362,2025-11-06,Delivered
8416,792,2025-08-03,Shipped
8417,880,2025-10-07,Shipped
8418,642,2025-12-12,Cancelled
8419,965,2025-07-06,Delivered
8420,149,2025-03-12,Cancelled
8421,730,2025-09-09,Cancelled
8422,991,2025-06-02,Delivered
8423,153,2026-01-05,Shipped
8424,280,2025-12-30,Cancelled
8425,602,2025-04-12,Delivered
8426,15,2026-03-03,Cancelled
8427,48,2025-07-18,Cancelled
8428,652,2025-08-04,Delivered
8429,407,2026-02-26,Shipped
8430,132,2025-08-01,Delivered
8431,366,2026-01-04,Shipped
8432,498,2025-05-20,Cancelled
8433,214,2025-12-28,Shipped
8434,411,2025-09-12,Delivered
8435,765,2025-05-12,Delivered
8436,187,2025-08-15,Delivered
8437,650,2025-09-20,Delivered
8438,701,2025-05-11,Shipped
8439,502,2025-05-21,Cancelled
8440,418,2025-12-09,Shipped
8441,327,2026-03-02,Delivered
8442,805,2025-12-06,Delivered
8443,639,2025-06-18,Cancelled
8444,490,2025-03-17,Shipped
8445,363,2026-01-11,Cancelled
8446,329,2026-01-31,Cancelled
8447,867,2025-04-29,Shipped
8448,93,2026-02-19,Shipped
8449,693,2025-07-15,Delivered
8450,605,2026-01-31,Delivered
8451,690,2025-08-06,Delivered
8452,441,2025-06-22,Shipped
8453,526,2025-10-27,Cancelled
8454,307,2025-08-12,Cancelled
8455,118,2026-02-28,Shipped
8456,385,2025-10-19,Delivered
8457,875,2025-05-15,Cancelled
8458,32,2026-01-10,Cancelled
8459,478,2025-07-10,Cancelled
8460,275,2025-05-28,Delivered
8461,146,2025-10-15,Cancelled
8462,692,2026-02-20,Cancelled
8463,730,2025-10-24,Shipped
8464,120,2025-06-15,Delivered
8465,752,2026-01-20,Shipped
8466,499,2025-09-05,Shipped
8467,184,2025-12-15,Delivered
8468,404,2025-04-15,Cancelled
8469,487,2025-10-15,Shipped
8470,597,2025-06-22,Delivered
8471,917,2025-12-08,Cancelled
8472,881,2025-10-24,Shipped
8473,358,2025-04-14,Shipped
8474,840,2025-05-30,Shipped
8475,938,2025-06-22,Delivered
8476,213,2025-10-30,Shipped
8477,722,2025-03-13,Cancelled
8478,976,2025-08-14,Delivered
8479,225,2025-05-09,Shipped
8480,659,2026-01-24,Delivered
8481,953,2025-03-31,Shipped
8482,837,2026-01-15,Cancelled
8483,508,2025-12-19,Cancelled
8484,136,2025-04-11,Delivered
8485,904,2025-08-06,Shipped
8486,550,2025-06-21,Cancelled
8487,326,2025-08-22,Cancelled
8488,744,2026-01-08,Shipped
8489,403,2025-06-12,Cancelled
8490,338,2026-01-18,Cancelled
8491,220,2025-04-09,Shipped
8492,725,2025-04-03,Shipped
8493,629,2025-10-12,Shipped
8494,188,2025-12-25,Shipped
8495,81,2025-10-08,Delivered
8496,652,2025-11-15,Cancelled
8497,880,2026-01-05,Cancelled
8498,725,2025-08-27,Cancelled
8499,369,2025-10-14,Delivered
8500,82,2025-12-26,Cancelled
8501,107,2025-11-12,Cancelled
8502,526,2025-09-15,Delivered
8503,435,2025-04-26,Shipped
8504,459,2025-10-08,Cancelled
8505,541,2026-02-28,Delivered
8506,201,2026-01-22,Shipped
8507,727,2025-03-29,Cancelled
8508,851,2025-06-12,Cancelled
8509,140,2025-07-11,Delivered
8510,347,2025-11-14,Shipped
8511,787,2025-04-23,Cancelled
8512,377,2025-04-06,Delivered
8513,776,2025-09-05,Shipped
8514,272,2026-01-25,Shipped
8515,255,2025-11-15,Delivered
8516,167,2025-05-01,Cancelled
8517,324,2025-04-14,Cancelled
8518,218,2025-06-23,Cancelled
8519,477,2025-05-29,Cancelled
8520,264,2025-10-12,Delivered
8521,461,2026-03-05,Shipped
8522,228,2025-10-04,Cancelled
8523,184,2026-02-23,Shipped
8524,110,2025-08-17,Shipped
8525,100,2025-10-26,Cancelled
8526,849,2025-08-25,Cancelled
8527,335,2025-05-21,Delivered
8528,108,2025-03-13,Cancelled
8529,37,2026-01-23,Shipped
8530,932,2025-08-23,Shipped
8531,407,2025-04-08,Cancelled
8532,192,2025-09-25,Cancelled
8533,127,2025-08-29,Delivered
8534,22,2025-12-18,Delivered
8535,238,2026-01-25,Delivered
8536,45,2026-01-12,Shipped
8537,524,2025-11-22,Cancelled
8538,970,2025-09-09,Shipped
8539,185,2025-03-17,Cancelled
8540,117,2025-03-26,Cancelled
8541,119,2026-02-20,Cancelled
8542,100,2026-01-30,Shipped
8543,522,2025-12-30,Shipped
8544,902,2025-05-30,Cancelled
8545,286,2025-06-05,Cancelled
8546,147,2025-12-16,Cancelled
8547,647,2025-10-17,Delivered
8548,507,2025-03-17,Cancelled
8549,891,2025-07-31,Cancelled
8550,311,2025-03-21,Shipped
8551,945,2025-03-21,Cancelled
8552,398,2025-11-20,Cancelled
8553,864,2025-12-26,Cancelled
8554,305,2026-01-10,Shipped
8555,983,2026-03-03,Shipped
8556,890,2025-07-19,Shipped
8557,242,2025-03-29,Shipped
8558,665,2025-04-23,Cancelled
8559,449,2025-05-14,Delivered
8560,166,2025-05-24,Shipped
8561,651,2025-06-20,Shipped
8562,280,2026-01-23,Shipped
8563,763,2025-08-17,Shipped
8564,201,2025-12-30,Delivered
8565,108,2026-01-17,Cancelled
8566,356,2026-01-14,Cancelled
8567,734,2026-01-10,Delivered
8568,359,2025-09-08,Delivered
8569,901,2026-01-06,Delivered
8570,391,2026-03-07,Cancelled
8571,598,2025-06-05,Shipped
8572,540,2025-04-15,Delivered
8573,609,2026-01-21,Delivered
8574,788,2026-02-12,Shipped
8575,365,2025-11-28,Delivered
8576,695,2025-07-17,Shipped
8577,308,2025-03-14,Cancelled
8578,123,2025-06-23,Delivered
8579,547,2025-09-25,Shipped
8580,22,2025-06-21,Cancelled
8581,528,2026-02-10,Shipped
8582,775,2025-12-09,Shipped
8583,309,2025-03-19,Cancelled
8584,982,2026-01-16,Cancelled
8585,922,2026-01-03,Shipped
8586,979,2025-04-28,Shipped
8587,881,2026-03-09,Shipped
8588,776,2025-03-29,Cancelled
8589,872,2026-01-18,Delivered
8590,58,2025-09-13,Delivered
8591,640,2025-12-23,Delivered
8592,519,2025-03-27,Delivered
8593,118,2026-01-20,Delivered
8594,288,2025-07-09,Cancelled
8595,95,2025-08-09,Cancelled
8596,766,2025-04-10,Delivered
8597,481,2025-07-09,Delivered
8598,715,2025-09-16,Cancelled
8599,206,2025-12-24,Shipped
8600,853,2025-08-09,Delivered
8601,228,2025-07-10,Delivered
8602,68,2025-08-29,Shipped
8603,169,2026-01-29,Cancelled
8604,916,2025-08-24,Shipped
8605,957,2025-04-05,Shipped
8606,870,2025-10-26,Delivered
8607,453,2025-07-07,Delivered
8608,713,2025-10-05,Shipped
8609,299,2025-08-20,Cancelled
8610,592,2025-09-03,Cancelled
8611,349,2025-03-28,Cancelled
8612,538,2025-03-28,Delivered
8613,17,2026-03-03,Delivered
8614,192,2026-01-09,Cancelled
8615,304,2025-10-30,Shipped
8616,938,2025-12-29,Delivered
8617,515,2025-09-22,Delivered
8618,887,2025-12-17,Cancelled
8619,468,2026-01-30,Cancelled
8620,55,2025-12-30,Cancelled
8621,823,2026-01-20,Cancelled
8622,808,2025-10-16,Shipped
8623,8,2025-10-28,Delivered
8624,210,2025-09-25,Shipped
8625,292,2025-07-25,Cancelled
8626,685,2025-11-27,Shipped
8627,706,2026-03-11,Delivered
8628,619,2025-06-24,Delivered
8629,693,2025-08-02,Shipped
8630,396,2025-11-03,Cancelled
8631,717,2025-12-27,Cancelled
8632,679,2025-10-31,Cancelled
8633,487,2025-11-04,Cancelled
8634,530,2025-11-29,Shipped
8635,8,2025-09-29,Shipped
8636,739,2025-04-22,Cancelled
8637,161,2025-10-16,Shipped
8638,530,2025-12-18,Delivered
8639,522,2025-10-03,Delivered
8640,109,2025-04-21,Shipped
8641,514,2025-05-09,Cancelled
8642,766,2025-05-01,Shipped
8643,590,2025-08-11,Delivered
8644,765,2025-08-16,Shipped
8645,814,2026-02-05,Shipped
8646,181,2025-03-14,Delivered
8647,887,2025-09-28,Cancelled
8648,65,2025-06-06,Shipped
8649,336,2025-12-12,Delivered
8650,26,2025-11-05,Shipped
8651,116,2025-09-23,Cancelled
8652,554,2026-01-30,Delivered
8653,381,2025-12-22,Shipped
8654,933,2025-08-14,Delivered
8655,355,2025-10-10,Delivered
8656,612,2026-03-10,Cancelled
8657,394,2026-02-13,Cancelled
8658,227,2025-04-09,Cancelled
8659,413,2026-02-14,Cancelled
8660,225,2025-06-20,Cancelled
8661,996,2026-01-13,Cancelled
8662,127,2026-02-15,Delivered
8663,890,2026-02-27,Cancelled
8664,820,2025-11-18,Shipped
8665,374,2026-03-11,Cancelled
8666,578,2025-12-18,Shipped
8667,738,2026-01-28,Delivered
8668,797,2025-09-15,Shipped
8669,893,2025-10-25,Shipped
8670,260,2025-12-31,Delivered
8671,984,2026-02-11,Delivered
8672,499,2025-08-08,Delivered
8673,595,2025-12-20,Shipped
8674,577,2025-05-04,Cancelled
8675,940,2026-01-28,Delivered
8676,15,2025-08-28,Cancelled
8677,777,2025-08-06,Cancelled
8678,617,2025-10-01,Cancelled
8679,242,2025-09-05,Cancelled
8680,391,2025-10-21,Delivered
8681,136,2025-07-28,Delivered
8682,22,2025-05-28,Delivered
8683,654,2025-03-25,Delivered
8684,417,2026-01-25,Shipped
8685,856,2025-07-05,Shipped
8686,16,2025-11-10,Shipped
8687,394,2025-04-03,Delivered
8688,130,2025-09-12,Cancelled
8689,56,2025-06-12,Delivered
8690,544,2025-10-15,Cancelled
8691,975,2025-11-26,Cancelled
8692,584,2025-09-28,Shipped
8693,607,2025-08-29,Cancelled
8694,557,2025-08-03,Cancelled
8695,971,2025-04-15,Delivered
8696,885,2025-08-06,Shipped
8697,895,2026-03-07,Shipped
8698,580,2026-01-09,Cancelled
8699,67,2025-06-11,Cancelled
8700,463,2025-12-27,Cancelled
8701,711,2026-03-08,Cancelled
8702,433,2026-02-06,Shipped
8703,107,2025-10-28,Cancelled
8704,387,2026-01-13,Shipped
8705,221,2025-08-25,Shipped
8706,224,2025-10-26,Cancelled
8707,487,2025-10-01,Delivered
8708,809,2025-06-11,Cancelled
8709,964,2025-09-25,Cancelled
8710,73,2025-07-27,Delivered
8711,663,2025-06-18,Shipped
8712,466,2025-12-11,Delivered
8713,355,2025-05-25,Delivered
8714,31,2026-02-06,Delivered
8715,129,2025-07-11,Cancelled
8716,276,2025-08-31,Shipped
8717,101,2025-04-11,Cancelled
8718,516,2026-02-25,Shipped
8719,37,2025-03-23,Shipped
8720,445,2025-06-04,Shipped
8721,108,2025-06-01,Cancelled
8722,168,2025-11-06,Cancelled
8723,548,2025-05-27,Shipped
8724,151,2025-12-31,Shipped
8725,494,2025-11-02,Cancelled
8726,275,2025-05-16,Shipped
8727,493,2025-10-28,Cancelled
8728,939,2026-01-06,Cancelled
8729,609,2025-12-03,Shipped
8730,65,2025-12-30,Delivered
8731,332,2025-05-15,Shipped
8732,157,2025-03-28,Cancelled
8733,103,2025-07-02,Cancelled
8734,552,2026-02-22,Shipped
8735,871,2025-08-09,Cancelled
8736,556,2026-01-12,Cancelled
8737,808,2025-10-20,Shipped
8738,238,2025-04-01,Delivered
8739,427,2025-05-03,Cancelled
8740,232,2025-12-07,Delivered
8741,626,2026-02-06,Delivered
8742,968,2025-05-13,Cancelled
8743,162,2025-05-22,Shipped
8744,501,2025-05-28,Shipped
8745,361,2025-10-15,Cancelled
8746,276,2025-08-14,Shipped
8747,502,2025-10-18,Shipped
8748,266,2025-08-26,Cancelled
8749,509,2026-02-18,Delivered
8750,590,2026-02-22,Delivered
8751,26,2025-08-16,Delivered
8752,956,2026-03-08,Cancelled
8753,854,2025-12-13,Shipped
8754,433,2025-03-16,Cancelled
8755,756,2025-10-22,Shipped
8756,477,2025-05-13,Shipped
8757,162,2025-08-19,Delivered
8758,586,2025-06-01,Delivered
8759,77,2026-01-31,Delivered
8760,349,2026-03-03,Cancelled
8761,547,2025-12-02,Cancelled
8762,249,2025-10-16,Shipped
8763,17,2025-09-22,Delivered
8764,862,2025-08-16,Cancelled
8765,385,2026-01-19,Delivered
8766,986,2025-09-21,Cancelled
8767,742,2025-06-16,Delivered
8768,7,2025-12-24,Cancelled
8769,553,2025-07-13,Delivered
8770,303,2025-09-05,Delivered
8771,804,2025-12-22,Shipped
8772,474,2026-02-05,Shipped
8773,438,2026-02-04,Shipped
8774,440,2025-12-18,Delivered
8775,478,2025-05-14,Shipped
8776,164,2025-09-18,Delivered
8777,275,2025-10-11,Delivered
8778,497,2025-06-06,Shipped
8779,465,2025-10-27,Shipped
8780,755,2025-03-12,Cancelled
8781,827,2025-11-01,Cancelled
8782,851,2025-04-06,Delivered
8783,661,2025-10-09,Delivered
8784,867,2025-03-12,Delivered
8785,558,2025-11-09,Cancelled
8786,210,2025-06-02,Delivered
8787,286,2026-01-09,Delivered
8788,398,2026-01-10,Delivered
8789,751,2025-09-18,Shipped
8790,75,2025-08-21,Delivered
8791,80,2025-06-20,Cancelled
8792,346,2025-03-19,Cancelled
8793,973,2025-07-15,Shipped
8794,269,2026-01-09,Delivered
8795,347,2025-10-19,Cancelled
8796,818,2025-03-18,Shipped
8797,625,2025-11-17,Shipped
8798,162,2025-07-06,Cancelled
8799,505,2025-09-10,Cancelled
8800,906,2025-05-14,Shipped
8801,340,2025-03-23,Delivered
8802,479,2025-12-02,Delivered
8803,14,2025-07-27,Cancelled
8804,891,2026-01-19,Cancelled
8805,652,2026-01-05,Shipped
8806,492,2026-01-08,Cancelled
8807,697,2025-06-09,Delivered
8808,800,2025-09-14,Shipped
8809,215,2025-10-02,Shipped
8810,789,2026-03-10,Delivered
8811,965,2025-08-27,Shipped
8812,228,2025-03-28,Delivered
8813,666,2025-03-24,Shipped
8814,533,2025-05-20,Delivered
8815,218,2025-05-11,Delivered
8816,156,2025-11-01,Cancelled
8817,11,2025-03-31,Shipped
8818,212,2026-01-25,Cancelled
8819,350,2026-01-16,Cancelled
8820,649,2025-04-25,Delivered
8821,484,2025-06-18,Shipped
8822,78,2025-11-06,Cancelled
8823,912,2025-11-18,Shipped
8824,762,2025-07-05,Cancelled
8825,917,2025-12-28,Cancelled
8826,902,2026-01-25,Shipped
8827,97,2025-07-21,Shipped
8828,296,2025-08-26,Shipped
8829,567,2025-08-04,Shipped
8830,668,2025-11-21,Shipped
8831,762,2025-06-15,Shipped
8832,45,2025-09-12,Shipped
8833,559,2025-12-13,Delivered
8834,537,2025-11-09,Delivered
8835,404,2025-07-31,Delivered
8836,504,2025-06-23,Shipped
8837,674,2025-10-07,Delivered
8838,880,2025-10-28,Delivered
8839,988,2025-10-09,Delivered
8840,469,2025-08-30,Delivered
8841,471,2025-08-17,Cancelled
8842,985,2025-12-18,Delivered
8843,637,2025-04-22,Cancelled
8844,204,2025-10-08,Delivered
8845,707,2026-01-30,Cancelled
8846,244,2025-09-06,Cancelled
8847,349,2025-12-07,Shipped
8848,617,2025-07-15,Delivered
8849,474,2025-06-06,Cancelled
8850,447,2025-03-16,Cancelled
8851,550,2025-07-30,Shipped
8852,406,2025-06-05,Cancelled
8853,320,2025-07-27,Delivered
8854,461,2025-12-22,Cancelled
8855,570,2025-05-14,Delivered
8856,250,2026-01-12,Cancelled
8857,758,2025-09-05,Shipped
8858,455,2025-05-26,Shipped
8859,475,2025-11-11,Delivered
8860,141,2025-12-16,Delivered
8861,521,2026-01-20,Shipped
8862,701,2026-03-10,Delivered
8863,43,2026-03-06,Cancelled
8864,432,2026-03-03,Delivered
8865,120,2025-09-25,Shipped
8866,170,2025-07-11,Delivered
8867,115,2026-02-12,Shipped
8868,807,2025-10-10,Shipped
8869,153,2025-10-06,Shipped
8870,169,2026-01-16,Delivered
8871,328,2025-12-28,Shipped
8872,473,2026-02-10,Delivered
8873,116,2025-09-20,Shipped
8874,367,2025-09-14,Delivered
8875,553,2026-01-03,Delivered
8876,900,2025-10-13,Cancelled
8877,449,2025-06-26,Shipped
8878,742,2025-05-27,Shipped
8879,730,2025-04-19,Cancelled
8880,366,2025-09-20,Shipped
8881,305,2026-01-15,Delivered
8882,103,2026-02-07,Delivered
8883,417,2025-07-05,Cancelled
8884,690,2026-01-16,Cancelled
8885,448,2025-11-06,Cancelled
8886,783,2026-01-29,Delivered
8887,439,2025-10-21,Cancelled
8888,116,2025-06-11,Shipped
8889,314,2025-07-30,Cancelled
8890,675,2025-08-06,Delivered
8891,370,2025-04-15,Shipped
8892,20,2025-04-17,Shipped
8893,819,2025-06-13,Cancelled
8894,656,2025-07-13,Delivered
8895,820,2025-03-31,Shipped
8896,263,2025-08-30,Cancelled
8897,796,2026-01-04,Cancelled
8898,17,2025-03-30,Shipped
8899,38,2025-03-17,Shipped
8900,739,2025-05-02,Cancelled
8901,224,2025-10-04,Delivered
8902,58,2025-10-13,Cancelled
8903,363,2026-01-14,Cancelled
8904,471,2026-01-09,Delivered
8905,579,2025-03-13,Delivered
8906,865,2025-11-25,Shipped
8907,774,2025-11-20,Cancelled
8908,195,2025-08-05,Cancelled
8909,594,2025-11-04,Delivered
8910,453,2025-03-16,Cancelled
8911,895,2025-09-16,Cancelled
8912,203,2026-01-02,Delivered
8913,122,2025-05-08,Delivered
8914,232,2025-06-09,Shipped
8915,381,2025-06-25,Shipped
8916,883,2025-08-29,Delivered
8917,829,2025-11-11,Cancelled
8918,764,2026-01-16,Shipped
8919,693,2025-04-29,Delivered
8920,260,2026-01-26,Cancelled
8921,894,2026-03-01,Cancelled
8922,354,2025-09-25,Delivered
8923,766,2025-10-25,Delivered
8924,55,2025-10-23,Cancelled
8925,704,2026-02-23,Shipped
8926,334,2025-08-05,Delivered
8927,706,2025-10-10,Delivered
8928,126,2025-10-06,Shipped
8929,976,2025-12-28,Shipped
8930,159,2025-05-26,Delivered
8931,999,2025-10-25,Shipped
8932,17,2025-10-14,Shipped
8933,953,2025-12-15,Shipped
8934,849,2025-12-20,Cancelled
8935,888,2026-02-17,Shipped
8936,834,2026-02-18,Cancelled
8937,658,2025-06-11,Shipped
8938,925,2026-02-12,Cancelled
8939,522,2025-11-26,Shipped
8940,937,2026-01-23,Shipped
8941,742,2026-01-01,Cancelled
8942,449,2025-08-03,Delivered
8943,8,2026-02-14,Cancelled
8944,241,2025-04-23,Shipped
8945,261,2025-05-03,Delivered
8946,937,2025-04-05,Shipped
8947,93,2026-01-21,Shipped
8948,75,2025-08-03,Cancelled
8949,992,2025-04-03,Delivered
8950,284,2025-05-13,Delivered
8951,825,2025-11-30,Shipped
8952,822,2025-04-25,Delivered
8953,195,2025-08-24,Cancelled
8954,887,2026-01-01,Delivered
8955,532,2025-06-14,Shipped
8956,892,2025-08-24,Delivered
8957,686,2025-06-20,Shipped
8958,868,2025-04-29,Shipped
8959,736,2025-10-26,Delivered
8960,742,2025-08-21,Cancelled
8961,867,2025-09-23,Delivered
8962,345,2025-06-24,Shipped
8963,120,2025-04-05,Cancelled
8964,626,2025-12-14,Shipped
8965,488,2025-08-27,Shipped
8966,646,2025-08-30,Delivered
8967,680,2025-04-11,Delivered
8968,336,2025-05-24,Cancelled
8969,171,2026-01-18,Delivered
8970,606,2025-11-17,Cancelled
8971,762,2025-10-05,Shipped
8972,868,2026-02-04,Delivered
8973,148,2026-03-01,Delivered
8974,931,2025-08-20,Cancelled
8975,296,2025-07-28,Delivered
8976,33,2025-03-15,Cancelled
8977,668,2026-01-22,Delivered
8978,509,2025-06-14,Delivered
8979,822,2026-02-20,Delivered
8980,410,2026-02-07,Cancelled
8981,801,2025-11-20,Delivered
8982,878,2025-03-22,Cancelled
8983,61,2025-04-07,Shipped
8984,611,2026-01-27,Shipped
8985,94,2026-02-11,Cancelled
8986,758,2026-03-07,Cancelled
8987,971,2025-09-05,Delivered
8988,238,2025-10-17,Delivered
8989,660,2025-10-03,Delivered
8990,793,2026-01-13,Shipped
8991,652,2026-02-11,Cancelled
8992,286,2026-01-20,Cancelled
8993,510,2025-11-05,Delivered
8994,104,2025-09-03,Shipped
8995,479,2026-01-29,Delivered
8996,647,2025-08-28,Delivered
8997,495,2025-11-04,Cancelled
8998,548,2025-07-18,Delivered
8999,672,2025-12-29,Shipped
9000,63,2025-09-09,Delivered
9001,309,2025-12-15,Shipped
9002,6,2025-11-27,Shipped
9003,590,2025-03-26,Shipped
9004,480,2025-08-20,Delivered
9005,180,2026-02-09,Cancelled
9006,772,2025-09-22,Shipped
9007,121,2025-07-25,Delivered
9008,877,2025-06-22,Delivered
9009,938,2025-03-21,Shipped
9010,411,2025-07-26,Shipped
9011,788,2025-08-24,Shipped
9012,470,2026-02-12,Shipped
9013,299,2025-11-15,Shipped
9014,390,2025-06-21,Shipped
9015,19,2025-07-16,Cancelled
9016,854,2025-05-18,Cancelled
9017,993,2026-02-11,Cancelled
9018,396,2025-10-05,Shipped
9019,332,2025-08-10,Cancelled
9020,951,2025-08-08,Delivered
9021,143,2025-09-09,Delivered
9022,34,2025-05-06,Cancelled
9023,320,2025-04-11,Delivered
9024,78,2025-05-11,Shipped
9025,588,2025-06-29,Delivered
9026,893,2025-12-23,Delivered
9027,114,2026-01-26,Cancelled
9028,782,2025-05-03,Delivered
9029,698,2025-12-03,Delivered
9030,978,2025-05-16,Delivered
9031,687,2025-12-10,Cancelled
9032,456,2026-02-14,Delivered
9033,809,2025-11-17,Shipped
9034,123,2026-03-04,Delivered
9035,939,2025-11-10,Cancelled
9036,981,2025-09-02,Delivered
9037,596,2025-07-07,Shipped
9038,840,2025-03-21,Cancelled
9039,637,2026-02-08,Cancelled
9040,953,2025-12-04,Cancelled
9041,37,2025-09-23,Shipped
9042,915,2025-12-26,Shipped
9043,757,2025-10-20,Cancelled
9044,848,2025-05-16,Delivered
9045,945,2025-05-06,Delivered
9046,669,2025-07-01,Shipped
9047,112,2026-03-12,Delivered
9048,31,2026-02-02,Shipped
9049,479,2025-12-02,Delivered
9050,4,2026-02-15,Delivered
9051,237,2025-07-14,Shipped
9052,601,2026-02-08,Shipped
9053,653,2025-05-15,Shipped
9054,328,2025-05-13,Cancelled
9055,478,2025-11-16,Cancelled
9056,599,2025-08-06,Shipped
9057,960,2025-06-29,Delivered
9058,518,2026-01-22,Cancelled
9059,781,2026-02-13,Cancelled
